image,IoU_ConvNeXt,IoU_ResNet,pixels,score_convnext,score_resnet,score_diff
hurricane-harvey_00000421_pre_disaster.png,0.6074061662198391,0.5369171206358996,23614.0,14343.28920911528,12678.760886696133,1664.528322419148
hurricane-harvey_00000447_pre_disaster.png,0.6411233894706365,0.5391941208818677,33607.0,21546.23374993968,18120.69682047693,3425.5369294627526
hurricane-harvey_00000449_pre_disaster.png,0.884804556044525,0.7505371210312723,3763.0,3329.5195443955477,2824.271186440678,505.2483579548698
hurricane-harvey_00000450_pre_disaster.png,0.6043639449705199,0.5434029795244846,37351.0,22573.59770859389,20296.644688219025,2276.9530203748654
hurricane-harvey_00000457_pre_disaster.png,0.707252664340281,0.599849388636769,43949.0,31083.04734509101,26362.780781197358,4720.266563893652
hurricane-harvey_00000459_pre_disaster.png,0.8270830569820545,0.7700942034490618,50169.0,41493.929885732694,38634.85609283598,2859.0737928967137
hurricane-harvey_00000475_pre_disaster.png,0.6782819152038257,0.573263468246902,57308.0,38870.97999650084,32852.58283829346,6018.397158207379
hurricane-harvey_00000487_pre_disaster.png,0.8462234738006638,0.5369252343346372,63081.0,53380.62295081967,33869.78070706325,19510.842243756422
hurricane-harvey_00000490_pre_disaster.png,0.7946935914453177,0.7081055564861202,62578.0,49730.33556546509,44311.82951378843,5418.506051676661
hurricane-harvey_00000497_pre_disaster.png,0.7711560805577072,0.7024534132409401,17601.0,13573.118173896206,12363.882526453786,1209.2356474424196
hurricane-harvey_00000503_pre_disaster.png,0.7750489219224072,0.7090544360353789,50239.0,38937.68278845981,35622.1858119814,3315.496976478411
hurricane-harvey_00000513_pre_disaster.png,0.8042498390212492,0.7183789083778189,8819.0,7092.679330328398,6335.383592983985,757.2957373444124
hurricane-harvey_00000518_pre_disaster.png,0.6078990228013029,0.6127553147144643,2354.0,1430.994299674267,1442.426010837849,11.431711163581895
hurricane-matthew_00000012_pre_disaster.png,0.581317565549782,0.5053494813447021,12909.0,7504.228453682135,6523.55645467876,980.6719990033753
hurricane-matthew_00000015_pre_disaster.png,0.3877551020408163,0.43820224719101125,81.0,31.408163265306122,35.49438202247191,4.086218757165788
hurricane-matthew_00000020_pre_disaster.png,0.4154063060753653,0.27782131661442006,7068.0,2936.0917713406816,1963.641065830721,972.4507055099607
hurricane-matthew_00000024_pre_disaster.png,0.5489907536850367,0.465365089908431,34336.0,18850.14651852942,15978.775727095886,2871.370791433532
hurricane-matthew_00000025_pre_disaster.png,0.37628865979381443,0.11937612477504499,1544.0,580.9896907216495,184.31673665266945,396.67295406898006
hurricane-matthew_00000026_pre_disaster.png,0.6026585337783404,0.47672023073753605,15638.0,9424.374151225687,7454.950968273589,1969.4231829520986
hurricane-matthew_00000032_pre_disaster.png,0.6615289483327226,0.6133850163151786,33312.0,22036.852326859655,20433.08166349123,1603.7706633684247
hurricane-matthew_00000036_pre_disaster.png,0.5605721949038891,0.4875746216854089,4978.0,2790.52838623156,2427.1464667499654,363.38191948159465
hurricane-matthew_00000038_pre_disaster.png,0.561492231017297,0.48698032253291906,10524.0,5909.144239226033,5124.98091433644,784.1633248895932
hurricane-matthew_00000046_pre_disaster.png,0.6106612685560054,0.5219737856592136,4253.0,2597.142375168691,2219.9545104086355,377.1878647600556
hurricane-matthew_00000047_pre_disaster.png,0.6823081165087482,0.6016547898034339,17342.0,11832.587356494712,10433.89736477115,1398.6899917235623
hurricane-matthew_00000055_pre_disaster.png,0.5977337110481586,0.3627730294396961,977.0,583.985835694051,354.4292497625831,229.55658593146796
hurricane-matthew_00000058_pre_disaster.png,0.6445556946182729,0.5819567979669632,731.0,471.1702127659575,425.4104193138501,45.759793452107374
hurricane-matthew_00000059_pre_disaster.png,0.36818851251840945,0.3989290495314592,585.0,215.39027982326954,233.3734939759036,17.983214152634076
hurricane-matthew_00000061_pre_disaster.png,0.5290559772296015,0.3462406015037594,6156.0,3256.868595825427,2131.457142857143,1125.4114529682838
hurricane-matthew_00000068_pre_disaster.png,0.599004424778761,0.4688985736925515,13086.0,7838.571902654867,6136.006735340729,1702.5651673141374
hurricane-matthew_00000073_pre_disaster.png,0.6282761166482097,0.5135868315784634,16088.0,10107.706164636398,8262.58494643432,1845.121218202079
hurricane-matthew_00000074_pre_disaster.png,0.6909448818897638,0.6411290322580645,446.0,308.16141732283467,285.94354838709677,22.217868935737897
hurricane-matthew_00000081_pre_disaster.png,0.6666666666666666,0.5760976813024173,39614.0,26409.333333333332,22821.53354711396,3587.7997862193733
hurricane-matthew_00000087_pre_disaster.png,0.6177174227101994,0.5683033162607731,74565.0,46060.09962438601,42375.53677698455,3684.5628474014666
hurricane-matthew_00000088_pre_disaster.png,0.6428800822146573,0.5249834247483576,12599.0,8099.646155822467,6614.266168404557,1485.3799874179103
hurricane-matthew_00000091_pre_disaster.png,0.6154725609756098,0.5069854082583048,2167.0,1333.7290396341464,1098.6373796957466,235.09165993839974
hurricane-matthew_00000098_pre_disaster.png,0.5962917747596521,0.47656279894389103,72059.0,42968.18899740577,34340.638729097845,8627.550268307925
hurricane-matthew_00000106_pre_disaster.png,0.613013698630137,0.5661634913871813,52771.0,32349.345890410958,29877.013603992942,2472.3322864180154
hurricane-matthew_00000107_pre_disaster.png,0.6040848389630793,0.5266230498238551,17540.0,10595.648075412411,9236.968293910419,1358.6797815019927
hurricane-matthew_00000109_pre_disaster.png,0.0,0.0,0.0,0.0,0.0,0.0
hurricane-matthew_00000117_pre_disaster.png,0.8524590163934426,0.762214983713355,293.0,249.77049180327867,223.32899022801303,26.441501575265647
hurricane-matthew_00000123_pre_disaster.png,0.5266429840142096,0.28980742132456555,4747.0,2499.974245115453,1375.7158290277127,1124.2584160877402
hurricane-matthew_00000124_pre_disaster.png,0.5750806451612903,0.246938603158517,11046.0,6352.3408064516125,2727.683810488979,3624.6569959626336
hurricane-matthew_00000127_pre_disaster.png,0.5583916873729388,0.29211341434357874,3646.0,2035.8960921617347,1065.045508696688,970.8505834650466
hurricane-matthew_00000131_pre_disaster.png,0.4348781989270952,0.22442366447551151,9332.0,4058.2833523876525,2094.3216368854733,1963.9617155021792
hurricane-matthew_00000138_pre_disaster.png,0.12643678160919541,0.0,149.0,18.839080459770116,0.0,18.839080459770116
hurricane-matthew_00000141_pre_disaster.png,0.45177165354330706,0.16376306620209058,788.0,355.996062992126,129.0452961672474,226.9507668248786
hurricane-matthew_00000142_pre_disaster.png,0.590878604963112,0.4551959114139693,2592.0,1531.5573440643861,1179.8678023850084,351.6895416793777
hurricane-matthew_00000144_pre_disaster.png,0.2777777777777778,0.01812688821752266,321.0,89.16666666666667,5.818731117824774,83.3479355488419
hurricane-matthew_00000148_pre_disaster.png,0.6495705876676638,0.5891435230141775,36266.0,23557.326932355496,21365.87900563216,2191.4479267233364
hurricane-matthew_00000151_pre_disaster.png,0.2935267857142857,0.11187214611872145,837.0,245.68191964285714,93.63698630136986,152.04493334148728
hurricane-matthew_00000157_pre_disaster.png,0.42178770949720673,0.01281085154483798,1279.0,539.4664804469274,16.385079125847778,523.0814013210796
hurricane-matthew_00000161_pre_disaster.png,0.4997263273125342,0.022350396539293438,1381.0,690.1220580186097,30.865897620764237,659.2561603978454
hurricane-matthew_00000191_pre_disaster.png,0.4825174825174825,0.0066555740432612314,601.0,289.993006993007,4.0,285.993006993007
hurricane-matthew_00000194_pre_disaster.png,0.35300546448087433,0.014492753623188406,751.0,265.1071038251366,10.884057971014492,254.22304585412212
hurricane-matthew_00000196_pre_disaster.png,0.3757828810020877,0.07142857142857142,321.0,120.62630480167014,22.928571428571427,97.69773337309871
hurricane-matthew_00000199_pre_disaster.png,0.2831858407079646,0.0,511.0,144.7079646017699,0.0,144.7079646017699
hurricane-matthew_00000201_pre_disaster.png,0.4907749077490775,0.23674911660777384,214.0,105.02583025830259,50.6643109540636,54.36151930423899
hurricane-matthew_00000203_pre_disaster.png,0.4842259721203228,0.22305529522024367,951.0,460.498899486427,212.12558575445172,248.37331373197526
hurricane-matthew_00000214_pre_disaster.png,0.2990249187432286,0.0,856.0,255.9653304442037,0.0,255.9653304442037
hurricane-matthew_00000216_pre_disaster.png,0.5265734265734265,0.13567438148443736,1215.0,639.7867132867133,164.84437350359138,474.9423397831219
hurricane-matthew_00000217_pre_disaster.png,0.572562358276644,0.011320754716981131,786.0,450.0340136054422,8.89811320754717,441.13590039789506
hurricane-matthew_00000218_pre_disaster.png,0.4125111308993767,0.10688781386777241,4341.0,1790.710819234194,464.0,1326.710819234194
hurricane-matthew_00000220_pre_disaster.png,0.49828178694158076,0.0,746.0,371.7182130584192,0.0,371.7182130584192
hurricane-matthew_00000224_pre_disaster.png,0.3930131004366812,0.0,497.0,195.32751091703057,0.0,195.32751091703057
hurricane-matthew_00000229_pre_disaster.png,0.5518248175182482,0.0,598.0,329.9912408759124,0.0,329.9912408759124
hurricane-matthew_00000230_pre_disaster.png,0.35684647302904565,0.0,443.0,158.08298755186723,0.0,158.08298755186723
hurricane-matthew_00000235_pre_disaster.png,0.4583529411764706,0.046052631578947366,1793.0,821.8268235294117,82.57236842105263,739.2544551083591
hurricane-matthew_00000240_pre_disaster.png,0.5300668151447662,0.0,427.0,226.33853006681517,0.0,226.33853006681517
hurricane-matthew_00000246_pre_disaster.png,0.5372881355932203,0.059873949579831935,939.0,504.51355932203387,56.221638655462186,448.2919206665717
hurricane-matthew_00000247_pre_disaster.png,0.47187822497420023,0.12373668396612947,3624.0,1710.0866873065017,448.4217426932532,1261.6649446132485
hurricane-matthew_00000253_pre_disaster.png,0.4357894736842105,0.0,451.0,196.54105263157894,0.0,196.54105263157894
hurricane-matthew_00000254_pre_disaster.png,0.5520251396648045,0.09195402298850575,2293.0,1265.7936452513966,210.85057471264366,1054.9430705387529
hurricane-matthew_00000255_pre_disaster.png,0.4982164090368609,0.0,727.0,362.20332936979787,0.0,362.20332936979787
hurricane-matthew_00000258_pre_disaster.png,0.2916666666666667,0.0,294.0,85.75,0.0,85.75
hurricane-matthew_00000266_pre_disaster.png,0.3555878084179971,0.08279220779220779,3046.0,1083.1204644412192,252.18506493506493,830.9353995061542
hurricane-matthew_00000280_pre_disaster.png,0.09009009009009009,0.0,111.0,10.0,0.0,10.0
hurricane-matthew_00000282_pre_disaster.png,0.41096394407652687,0.20363062352012629,2499.0,1026.9988962472407,508.8729281767956,518.1259680704452
hurricane-matthew_00000288_pre_disaster.png,0.38169257340241797,0.0,529.0,201.9153713298791,0.0,201.9153713298791
hurricane-matthew_00000290_pre_disaster.png,0.6112,0.0,514.0,314.1568,0.0,314.1568
hurricane-matthew_00000292_pre_disaster.png,0.08808973935994721,0.03914373088685015,2982.0,262.6836027713626,116.72660550458716,145.95699726677543
hurricane-matthew_00000294_pre_disaster.png,0.39819004524886875,0.0,565.0,224.97737556561086,0.0,224.97737556561086
hurricane-matthew_00000299_pre_disaster.png,0.42857142857142855,0.0,409.0,175.28571428571428,0.0,175.28571428571428
hurricane-matthew_00000300_pre_disaster.png,0.5245253164556962,0.2049335863377609,964.0,505.64240506329116,197.55597722960152,308.08642783368964
hurricane-matthew_00000308_pre_disaster.png,0.5,0.16951147733961153,1648.0,824.0,279.3549146556798,544.6450853443203
hurricane-matthew_00000309_pre_disaster.png,0.3900709219858156,0.04198062432723358,929.0,362.3758865248227,39.0,323.3758865248227
hurricane-matthew_00000313_pre_disaster.png,0.5631417959362027,0.384581351620396,7553.0,4253.409984706139,2904.7429487888508,1348.667035917288
hurricane-matthew_00000315_pre_disaster.png,0.4885057471264368,0.03302752293577982,1089.0,531.9827586206897,35.966972477064225,496.0157861436254
hurricane-matthew_00000323_pre_disaster.png,0.3963210702341137,0.17162872154115585,502.0,198.95317725752508,86.15761821366024,112.79555904386484
hurricane-matthew_00000326_pre_disaster.png,0.38414634146341464,0.0,225.0,86.4329268292683,0.0,86.4329268292683
hurricane-matthew_00000327_pre_disaster.png,0.4849808847624249,0.023100303951367782,1639.0,794.8836701256145,37.86139817629179,757.0222719493227
hurricane-matthew_00000330_pre_disaster.png,0.3563501849568434,0.2914147521160822,788.0,280.8039457459926,229.63482466747277,51.16912107851985
hurricane-matthew_00000333_pre_disaster.png,0.4896373056994819,0.017587939698492462,365.0,178.71761658031087,6.419597989949748,172.29801859036112
hurricane-matthew_00000339_pre_disaster.png,0.5520555258942872,0.1574307304785894,1565.0,863.9668980245594,246.37909319899242,617.587804825567
hurricane-matthew_00000342_pre_disaster.png,0.2712765957446808,0.06367041198501873,798.0,216.4787234042553,50.80898876404495,165.66973464021035
hurricane-matthew_00000344_pre_disaster.png,0.4692622950819672,0.0023121387283236996,864.0,405.44262295081967,1.9976878612716764,403.444935089548
hurricane-matthew_00000351_pre_disaster.png,0.4373920228348231,0.29605467055104445,53144.0,23244.761661533837,15733.529411764706,7511.232249769131
hurricane-matthew_00000356_pre_disaster.png,0.0,0.0,0.0,0.0,0.0,0.0
hurricane-matthew_00000357_pre_disaster.png,0.2790224032586558,0.0,439.0,122.49083503054989,0.0,122.49083503054989
hurricane-matthew_00000359_pre_disaster.png,0.2184557438794727,0.04016227180527383,2359.0,515.3370998116761,94.74279918864097,420.59430062303517
hurricane-matthew_00000371_pre_disaster.png,0.4469882801853366,0.2669523099850969,2430.0,1086.1815208503679,648.6941132637854,437.48740758658244
hurricane-matthew_00000374_pre_disaster.png,0.5044510385756676,0.0,730.0,368.2492581602374,0.0,368.2492581602374
hurricane-matthew_00000377_pre_disaster.png,0.3684210526315789,0.0691747572815534,799.0,294.36842105263156,55.27063106796116,239.09778998467038
hurricane-matthew_00000386_pre_disaster.png,0.0,0.0,0.0,0.0,0.0,0.0
hurricane-matthew_00000389_pre_disaster.png,0.0,0.0,0.0,0.0,0.0,0.0
hurricane-matthew_00000391_pre_disaster.png,0.34057971014492755,0.0,129.0,43.934782608695656,0.0,43.934782608695656
hurricane-matthew_00000403_pre_disaster.png,0.5884353741496599,0.3146322971948446,1249.0,734.9557823129252,392.9757391963609,341.9800431165643
hurricane-matthew_00000404_pre_disaster.png,0.0,0.0,0.0,0.0,0.0,0.0
hurricane-michael_00000002_pre_disaster.png,0.6136363636363636,0.4802139037433155,737.0,452.25,353.91764705882355,98.33235294117645
hurricane-michael_00000006_pre_disaster.png,0.8073226544622426,0.7681478222613286,2017.0,1628.3697940503434,1549.3541575010997,79.01563654924371
hurricane-michael_00000007_pre_disaster.png,0.1382716049382716,0.0,218.0,30.143209876543207,0.0,30.143209876543207
hurricane-michael_00000023_pre_disaster.png,0.5481873727087576,0.5491485415612881,21939.0,12026.682769857433,12047.7698533131,21.087083455668107
hurricane-michael_00000026_pre_disaster.png,0.559478672985782,0.506096739423336,24325.0,13609.318720379148,12310.803186472647,1298.5155339065004
hurricane-michael_00000027_pre_disaster.png,0.5856434199007878,0.45630461922596754,2835.0,1660.2990954187335,1293.623595505618,366.6754999131156
hurricane-michael_00000033_pre_disaster.png,0.6381578947368421,0.4435569755058573,3391.0,2163.9934210526317,1504.101703940362,659.8917171122696
hurricane-michael_00000037_pre_disaster.png,0.7259023729611965,0.6727016223841994,16604.0,12052.883000647707,11169.537738067247,883.3452625804603
hurricane-michael_00000054_pre_disaster.png,0.6379310344827587,0.39154539154539153,1154.0,736.1724137931035,451.84338184338185,284.32903194972164
hurricane-michael_00000055_pre_disaster.png,0.7002705444707473,0.643973693777058,26745.0,18728.735711870137,17223.076440067416,1505.6592718027205
hurricane-michael_00000062_pre_disaster.png,0.8796296296296297,0.5972222222222222,504.0,443.33333333333337,301.0,142.33333333333337
hurricane-michael_00000063_pre_disaster.png,0.6612238669311765,0.586189692161852,17421.0,11519.180985808027,10212.010627151623,1307.1703586564036
hurricane-michael_00000064_pre_disaster.png,0.7240993165231494,0.6829297340214371,21543.0,15599.271575858207,14712.35526002382,886.9163158343872
hurricane-michael_00000065_pre_disaster.png,0.823994487360824,0.7018748904853689,24901.0,20518.28672977188,17477.38664797617,3040.9000817957094
hurricane-michael_00000073_pre_disaster.png,0.8041664585102662,0.7561242236024844,19426.0,15621.737623020432,14688.469167701862,933.26845531857
hurricane-michael_00000080_pre_disaster.png,0.7911556400069096,0.7395795221074555,31593.0,24994.980134738296,23365.53584194084,1629.444292797456
hurricane-michael_00000084_pre_disaster.png,0.6690909090909091,0.6350190839694656,7152.0,4785.3381818181815,4541.656488549618,243.68169326856332
hurricane-michael_00000086_pre_disaster.png,0.8318831572405221,0.541332510795805,3056.0,2542.2349285270357,1654.3121529919802,887.9227755350555
hurricane-michael_00000108_pre_disaster.png,0.4967741935483871,0.15297297297297296,813.0,403.8774193548387,124.36702702702702,279.5103923278117
hurricane-michael_00000111_pre_disaster.png,0.7599826577064817,0.6372630930917725,21407.0,16268.948753522653,13641.891033815575,2627.057719707078
hurricane-michael_00000114_pre_disaster.png,0.716723302725761,0.6242440532186534,12343.0,8846.515725544068,7705.044348877839,1141.471376666229
hurricane-michael_00000115_pre_disaster.png,0.695139911634757,0.6302402402402403,28372.0,19722.509572901326,17881.176096096096,1841.33347680523
hurricane-michael_00000117_pre_disaster.png,0.7639008287197827,0.6411101951085463,26760.0,20441.986176541384,17156.1088211047,3285.8773554366853
hurricane-michael_00000126_pre_disaster.png,0.34496826835902084,0.2833525567089581,2007.0,692.3513145965549,568.6885813148789,123.66273328167597
hurricane-michael_00000127_pre_disaster.png,0.6558795502191729,0.6040969291223985,24002.0,15742.420964360588,14499.53449279581,1242.8864715647778
hurricane-michael_00000131_pre_disaster.png,0.7849604221635884,0.8731331881899087,51207.0,40195.46833773087,44710.531167640656,4515.062829909788
hurricane-michael_00000132_pre_disaster.png,0.7306678756623501,0.6374219908767805,31476.0,22998.502054348133,20063.494584837543,2935.0074695105905
hurricane-michael_00000140_pre_disaster.png,0.6387067601175672,0.4566041035206342,24412.0,15592.109427990052,11146.619375145721,4445.49005284433
hurricane-michael_00000148_pre_disaster.png,0.6382080780292609,0.4997923256334068,28634.0,18274.450106289856,14311.05345218697,3963.396654102886
hurricane-michael_00000160_pre_disaster.png,0.0,0.0,78.0,0.0,0.0,0.0
hurricane-michael_00000161_pre_disaster.png,0.6715525828945496,0.6192480359147026,6377.0,4282.490821118543,3948.944725028058,333.54609609048475
hurricane-michael_00000164_pre_disaster.png,0.6959884665552988,0.6373249563082096,37467.0,26076.59987642738,23878.65413799969,2197.9457384276902
hurricane-michael_00000171_pre_disaster.png,0.8355349280019041,0.751258597461533,38977.0,32566.644888730218,29281.806353258173,3284.838535472045
hurricane-michael_00000173_pre_disaster.png,0.6490174928480983,0.5964900206469373,38407.0,24926.81484781691,22909.392222986924,2017.4226248299856
hurricane-michael_00000185_pre_disaster.png,0.7562190918627304,0.7518545850001942,23417.0,17708.38247414956,17606.17881694955,102.20365720001064
hurricane-michael_00000186_pre_disaster.png,0.5621779378904647,0.45443639330102215,18364.0,10323.835651420493,8345.269926579971,1978.5657248405223
hurricane-michael_00000190_pre_disaster.png,0.7498602348055267,0.6297804871381318,32504.0,24373.45707211884,20470.38495393784,3903.0721181810004
hurricane-michael_00000194_pre_disaster.png,0.7847725419608929,0.7281407191206607,59729.0,46873.67915878217,43491.11701235794,3382.5621464242286
hurricane-michael_00000201_pre_disaster.png,0.7223616588980518,0.6438270906416205,15515.0,11207.441137803275,9988.977311304741,1218.4638264985333
hurricane-michael_00000209_pre_disaster.png,0.6251178133836004,0.5719551528183074,9844.0,6153.659754948162,5630.326524343419,523.3332306047432
hurricane-michael_00000213_pre_disaster.png,0.34770927601809953,0.18454749956739921,4129.0,1435.691600678733,761.9966257137913,673.6949749649417
hurricane-michael_00000215_pre_disaster.png,0.682804265228582,0.6126094570928197,13580.0,9272.481921804143,8319.236427320491,953.2454944836518
hurricane-michael_00000221_pre_disaster.png,0.7038178564326903,0.5871216838958775,16964.0,11939.56611652416,9959.932245609665,1979.6338709144948
hurricane-michael_00000223_pre_disaster.png,0.6848351648351648,0.6286106765368031,23657.0,16201.145494505494,14871.042774831152,1330.1027196743416
hurricane-michael_00000226_pre_disaster.png,0.7939167112220044,0.7397992132918453,15468.0,12280.303689181963,11443.214231198262,837.0894579837004
hurricane-michael_00000227_pre_disaster.png,0.5725538405500159,0.46993545990620794,18914.0,10829.283340163001,8888.359288666017,1940.9240514969842
hurricane-michael_00000229_pre_disaster.png,0.7152324334860151,0.6273970001898614,9310.0,6658.8139557548,5841.06607176761,817.7478839871901
hurricane-michael_00000232_pre_disaster.png,0.6312340153452686,0.5477042924027226,22605.0,14269.044916879797,12380.855529763543,1888.1893871162538
hurricane-michael_00000237_pre_disaster.png,0.6067160493827161,0.5562253479199226,36177.0,21949.16651851852,20122.56441169904,1826.6021068194786
hurricane-michael_00000245_pre_disaster.png,0.7820007767852188,0.6922297297297297,16603.0,12983.558896964989,11493.090202702702,1490.4686942622866
hurricane-michael_00000259_pre_disaster.png,0.5821879167094061,0.5367907229009014,34623.0,20157.092240229766,18585.305198997907,1571.787041231859
hurricane-michael_00000262_pre_disaster.png,0.7219628704809467,0.6631158455392809,25557.0,18451.205080881555,16947.2516644474,1503.953416434153
hurricane-michael_00000274_pre_disaster.png,0.7445657500147004,0.691821190107889,47422.0,35308.79699719712,32807.54447729631,2501.2525199008087
hurricane-michael_00000279_pre_disaster.png,0.7964640762261449,0.7584338832799803,32162.0,25615.877619585273,24392.750554050726,1223.127065534547
hurricane-michael_00000280_pre_disaster.png,0.8005774258701659,0.7617021276595745,75807.0,60689.37292293966,57742.35319148936,2947.019731450302
hurricane-michael_00000282_pre_disaster.png,0.4824811070762587,0.40221047573282076,9301.0,4487.556776916282,3740.959634790966,746.5971421253157
hurricane-michael_00000288_pre_disaster.png,0.5082218811664109,0.4165326775749551,7237.0,3678.0017540013155,3014.44698760995,663.5547663913653
hurricane-michael_00000297_pre_disaster.png,0.6586435141408064,0.5466109233232521,9486.0,6247.892375139689,5185.15121864437,1062.741156495319
hurricane-michael_00000298_pre_disaster.png,0.7370650627344457,0.6766327197981874,26353.0,19423.875598240847,17831.30206484163,1592.573533399216
hurricane-michael_00000317_pre_disaster.png,0.5709578978638364,0.5087396504139834,31489.0,17978.893245834344,16019.702851885922,1959.1903939484218
hurricane-michael_00000318_pre_disaster.png,0.6308011691114207,0.5516488143800826,32508.0,20506.084405474063,17932.999657867727,2573.0847476063354
hurricane-michael_00000320_pre_disaster.png,0.5718113612004287,0.4198207171314741,1592.0,910.3236870310826,668.3545816733068,241.9691053577758
hurricane-michael_00000321_pre_disaster.png,0.6144949884348496,0.4782608695652174,7021.0,4314.369313801079,3357.8695652173915,956.499748583688
hurricane-michael_00000332_pre_disaster.png,0.6768120489488547,0.5813549507817024,2910.0,1969.5230624411672,1691.742906774754,277.7801556664133
hurricane-michael_00000335_pre_disaster.png,0.7406475695853283,0.6499103796643311,10515.0,7787.909194189727,6833.807642170441,954.1015520192859
hurricane-michael_00000336_pre_disaster.png,0.7348725243462085,0.5972930765226444,8051.0,5916.458693511325,4808.8065590838105,1107.6521344275143
hurricane-michael_00000350_pre_disaster.png,0.6718784408720546,0.5885408468440108,16068.0,10795.742787932173,9456.674327089564,1339.068460842609
hurricane-michael_00000363_pre_disaster.png,0.0,0.0,0.0,0.0,0.0,0.0
hurricane-michael_00000364_pre_disaster.png,0.6488685153500985,0.5380411937788987,27076.0,17568.763921619266,14568.003362757461,3000.7605588618044
hurricane-michael_00000370_pre_disaster.png,0.6542080599812559,0.5455242182709994,22370.0,14634.634301780694,12203.376762722257,2431.257539058437
hurricane-michael_00000374_pre_disaster.png,0.6816934414603312,0.6010831981885499,28329.0,19311.69350312972,17028.08592148343,2283.607581646291
hurricane-michael_00000376_pre_disaster.png,0.23673997412677877,0.20949263502454993,2054.0,486.2639068564036,430.29787234042556,55.96603451597804
hurricane-michael_00000381_pre_disaster.png,0.5909412597310687,0.48251295336787564,1367.0,807.8167020523709,659.595207253886,148.22149479848497
hurricane-michael_00000382_pre_disaster.png,0.6920070786019761,0.595056212164889,11456.0,7927.633092464238,6816.963966560968,1110.6691259032696
hurricane-michael_00000383_pre_disaster.png,0.73108171624253,0.6762496420152887,38033.0,27805.230913852145,25719.802634767475,2085.42827908467
hurricane-michael_00000394_pre_disaster.png,0.7180371526489271,0.6615755800176644,40371.0,28987.877889589836,26708.467740893127,2279.4101486967083
hurricane-michael_00000396_pre_disaster.png,0.0,0.0,0.0,0.0,0.0,0.0
hurricane-michael_00000400_pre_disaster.png,0.728255618688321,0.6315277255535158,38753.0,28222.089991028504,24473.593948375397,3748.496042653107
hurricane-michael_00000401_pre_disaster.png,0.8264462809917356,0.698494623655914,1863.0,1539.6694214876034,1301.2954838709677,238.37393761663566
hurricane-michael_00000407_pre_disaster.png,0.7904838989420131,0.7400559609370714,15809.0,12496.759958374285,11699.544686454161,797.215271920124
hurricane-michael_00000423_pre_disaster.png,0.6166161834703592,0.5098553345388789,10271.0,6333.2648204240595,5236.724141048825,1096.5406793752345
hurricane-michael_00000425_pre_disaster.png,0.6617463677754256,0.5671907879354687,30886.0,20438.698315111797,17518.25467617489,2920.4436389369075
hurricane-michael_00000432_pre_disaster.png,0.7033920063903232,0.6332987268455276,32433.0,22813.11294325735,20539.777607780994,2273.3353354763567
hurricane-michael_00000433_pre_disaster.png,0.5207832479704539,0.4390260262946069,24575.0,12798.248318873906,10789.064596189965,2009.1837226839416
hurricane-michael_00000434_pre_disaster.png,0.8549536707056308,0.8310678990629098,30171.0,25794.807198859588,25074.14958262705,720.6576162325364
hurricane-michael_00000438_pre_disaster.png,0.5911846716635543,0.5035994764397905,36660.0,21672.8300631859,18461.95680628272,3210.873256903178
hurricane-michael_00000445_pre_disaster.png,0.7720748151370161,0.6760740834068287,6149.0,4747.488038277513,4157.17953886859,590.3084994089231
hurricane-michael_00000448_pre_disaster.png,0.778747393621129,0.7133242071640429,47395.0,36908.73272067341,33808.00079853981,3100.7319221336
hurricane-michael_00000449_pre_disaster.png,0.6498403658641816,0.5615812119039082,9905.0,6436.668823884718,5562.461903908211,874.2069199765074
hurricane-michael_00000453_pre_disaster.png,0.6598883201489064,0.600981893523106,18457.0,12179.558724988367,11092.32280875597,1087.2359162323974
hurricane-michael_00000456_pre_disaster.png,0.6840736375828016,0.5328811781016974,22654.0,15497.004185800788,12071.890208715853,3425.113977084935
hurricane-michael_00000457_pre_disaster.png,0.6262716209287892,0.5094584569732937,32699.0,20478.455732750477,16658.78208456973,3819.6736481807457
hurricane-michael_00000464_pre_disaster.png,0.6262211741647016,0.5379073955731133,27090.0,16964.331608121767,14571.91134607564,2392.4202620461274
hurricane-michael_00000469_pre_disaster.png,0.6696812453669385,0.5352568613652358,35700.0,23907.620459599704,19108.669950738917,4798.9505088607875
hurricane-michael_00000470_pre_disaster.png,0.652875280059746,0.5606152178896693,38801.0,25332.213741598207,21752.431069337057,3579.78267226115
hurricane-michael_00000483_pre_disaster.png,0.8170545343404794,0.7161590347312413,20920.0,17092.780858402828,14982.047006577568,2110.73385182526
hurricane-michael_00000488_pre_disaster.png,0.8044660982541616,0.68446218288153,22726.0,18282.296548924078,15555.087568165653,2727.2089807584252
hurricane-michael_00000491_pre_disaster.png,0.4838112858464385,0.1184573002754821,713.0,344.95744680851067,84.46005509641874,260.49739171209194
hurricane-michael_00000493_pre_disaster.png,0.6638116814941704,0.5042291643171309,16410.0,10893.149693319336,8274.400586444119,2618.749106875217
hurricane-michael_00000495_pre_disaster.png,0.8553218610579987,0.8335721596724668,4567.0,3906.25493945188,3806.9240532241556,99.33088622772448
hurricane-michael_00000503_pre_disaster.png,0.7303490540900612,0.48761149653121905,3552.0,2594.1998401278975,1731.9960356788902,862.2038044490073
hurricane-michael_00000506_pre_disaster.png,0.2979842243645925,0.07004593175853019,5862.0,1746.7835232252412,410.60925196850394,1336.1742712567373
